ITEM,INSTALL,DISCIPLINE,SUBCONTRACTOR,TAG,SYSTEM,DESCRIPTION,LEVEL,PQT DW,PQT BW,GQE,OBS
10529,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA02,LIGHTING,OUTDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,1,,,,
10530,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA03,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10531,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA04,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10532,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA05,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10533,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA06,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10534,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA07,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10535,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA08,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10536,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA09,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10537,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA10,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10538,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA11,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10539,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA12,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10540,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA13,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10541,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA14,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10542,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA15,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10543,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA16,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10544,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA17,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10545,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA18,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10546,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA19,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10547,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA20,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10548,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA21,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10549,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA22,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10550,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA23,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10551,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA24,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10552,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA25,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10553,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA26,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10554,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA27,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10555,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA28,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10556,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA29,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10557,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA30,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10558,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA31,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10559,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA32,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10560,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA33,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10561,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA34,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10562,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA35,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10563,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA36,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10564,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA37,LIGHTING,EMC TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10565,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA38,LIGHTING,EMC TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10566,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA39,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10567,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA40,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10568,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA41,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10569,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA42,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10570,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA43,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10571,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA44,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10572,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA45,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10573,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA46,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10574,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA47,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10575,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA48,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10576,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA49,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10577,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA50,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10578,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA51,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10579,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA52,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10580,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA53,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10581,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA54,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10582,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA55,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10583,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA56,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10584,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA57,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10585,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA58,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10586,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA59,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10587,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA60,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10588,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA61,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10589,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA62,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10590,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA63,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10591,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA64,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10592,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA71,LIGHTING,OUTDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,1,,,,
10593,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA72,LIGHTING,OUTDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,1,,,,
10594,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA73,LIGHTING,OUTDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,1,,,,
10595,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA74,LIGHTING,OUTDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,1,,,,
10596,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA75,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,1,,,,
10597,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA76,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,1,,,,
10598,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA77,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,1,,,,
10599,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA80,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10600,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA81,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10601,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA82,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,1,,,,
10602,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA84,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,1,,,,
10603,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA86,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10604,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA90,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10605,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA91,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10606,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA92,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10607,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA93,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10608,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA94,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10609,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA95,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10610,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA96,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10611,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA97,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10612,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA98,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10613,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA00.EA99,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10614,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA01.EA00,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10615,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA01.EA01,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10616,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA01.EA02,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10617,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA01.EA03,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10618,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA01.EA04,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10619,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA01.EA05,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10620,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA01.EA06,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10621,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA01.EA07,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10622,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA01.EA08,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10623,99591,ELE,Cymi,#HKF.BW41=743.AXC02-EA01.EA09,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,2,,,,
10624,99591,ELE,Cymi,#HKF.BW41=743.AXC02-UC01,LIGHTING,Junction Box 600x400x200-GRP,2,24,,,
10625,99591,ELE,Cymi,#HKF.BW41=743.AXC02-UC02,LIGHTING,Junction Box 405x400x120-GRP,2,,,,
10626,99591,ELE,Cymi,#HKF.BW41=743.AXC02-UC03,LIGHTING,Junction Box 405x400x120-GRP,2,,,,
10627,99591,ELE,Cymi,#HKF.BW41=743.AXC02-UC04,LIGHTING,Junction Box 600x400x200-GRP,2,,,,
10628,99591,ELE,Cymi,#HKF.BW41=743.AXC02-UC05,LIGHTING,Junction Box 405x400x120-GRP,2,,,,
10629,99591,ELE,Cymi,#HKF.BW41=743.AXC02-UC06,LIGHTING,Junction Box 405x400x120-GRP,2,,,,
10630,99591,ELE,Cymi,#HKF.BW41=743.AXC02-UC07,LIGHTING,Junction Box 405x400x120-GRP,2,,,,
10631,99591,ELE,Cymi,#HKF.BW41=743.AXC02-UC08,LIGHTING,Junction Box 600x400x200-GRP,2,24,,,
10632,99591,ELE,Cymi,#HKF.BW41=743.AXC02-UC09,LIGHTING,Junction Box 405x400x120-GRP,2,,,,
10633,99591,ELE,Dragados Offshore S.A.U.,#HKF.BW41=743.AXC02-UC10,LIGHTING,Junction Box 600x400x200-GRP,1,,,,
10634,99591,ELE,Cymi,#HKF.BW41=743.AXC02-UC11,LIGHTING,Junction Box 405x400x120-GRP,1,,,,
10635,99591,ELE,Cymi,#HKF.BW41=743.AXC02-UC12,LIGHTING,Junction Box 405x400x120-GRP,2,,,,
10636,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA01,LIGHTING,OUTDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,1,,,,
10637,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA02,LIGHTING,OUTDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,1,,,,
10638,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA03,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10639,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA04,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10640,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA05,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10641,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA06,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10642,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA07,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10643,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA08,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10644,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA09,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10645,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA10,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10646,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA11,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10647,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA12,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10648,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA13,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10649,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA14,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10650,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA15,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10651,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA16,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10652,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA17,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10653,99591,ELE,Dragados Offshore S.A.U.,#HKF.BW41=743.AXC03-EA00.EA18,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10654,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA19,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10655,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA20,LIGHTING,INDOOR FLOODLIGHT LED - 18000lm 105W IP66/IP67 - 505x395x150mm - EMERGENCY,3,,,,
10656,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA21,LIGHTING,INDOOR FLOODLIGHT LED - 18000lm 105W IP66/IP67 - 505x395x150mm - EMERGENCY,3,,,,
10657,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA22,LIGHTING,INDOOR FLOODLIGHT LED - 18000lm 105W IP66/IP67 - 505x395x150mm - EMERGENCY,3,,,,
10658,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA23,LIGHTING,INDOOR FLOODLIGHT LED - 18000lm 105W IP66/IP67 - 505x395x150mm - EMERGENCY,3,,,,
10659,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA24,LIGHTING,INDOOR FLOODLIGHT LED - 18000lm 105W IP66/IP67 - 505x395x150mm - EMERGENCY,3,,,,
10660,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA25,LIGHTING,INDOOR FLOODLIGHT LED - 18000lm 105W IP66/IP67 - 505x395x150mm - EMERGENCY,3,,,,
10661,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA26,LIGHTING,INDOOR FLOODLIGHT LED - 18000lm 105W IP66/IP67 - 505x395x150mm - EMERGENCY,3,,,,
10662,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA27,LIGHTING,INDOOR FLOODLIGHT LED - 18000lm 105W IP66/IP67 - 505x395x150mm - EMERGENCY,3,,,,
10663,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA28,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10664,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA29,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10665,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA30,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10666,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA31,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10667,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA32,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10668,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA33,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10669,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA34,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10670,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA35,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10671,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA36,LIGHTING,INDOOR FLOODLIGHT LED - 18000lm 105W IP66/IP67 - 505x395x150mm - EMERGENCY,3,,,,
10672,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA37,LIGHTING,INDOOR FLOODLIGHT LED - 18000lm 105W IP66/IP67 - 505x395x150mm - EMERGENCY,3,,,,
10673,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA38,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
10674,99591,ELE,Cymi,#HKF.BW41=743.AXC03-EA00.EA39,LIGHTING,INDOOR TECHNICAL LED - 2500lm 18W IP67 - 730x153x115mm - EMERGENCY,3,,,,
